TransactionID,Date,Region,Montant,Categorie,Statut
TXN-001016,2024-10-17,FR,420.07,A,Inactif
TXN-001017,2024-06-30,UK,21.06,B,Inactif
TXN-001018,2024-08-04,IT,696.96,C,Actif
TXN-001019,2024-04-15,DE,649.11,A,Inactif
TXN-001020,2024-08-23,UK,11.19,B,Actif
TXN-001021,2024-10-11,IT,579.46,B,Actif
TXN-001022,2024-10-07,FR,29.64,C,Actif
TXN-001023,2024-04-25,IT,675.43,B,Inactif
TXN-001024,2024-03-28,UK,871.84,A,Inactif
TXN-001025,2024-11-29,IT,299.33,A,Actif
TXN-001026,2024-11-05,UK,787.97,C,Inactif
TXN-001027,2024-05-06,IT,583.5,B,Actif
TXN-001028,2024-12-04,IT,369.43,A,Inactif
TXN-001029,2024-10-30,DE,185.56,C,Inactif
TXN-001030,2024-02-10,DE,911.68,B,Inactif
TXN-001031,2024-08-26,IT,745.42,C,Actif
TXN-001032,2024-08-03,ES,397.99,C,Inactif
TXN-001033,2024-10-27,FR,571.28,B,Actif
TXN-001034,2024-06-14,FR,721.87,A,Inactif
TXN-001035,2024-11-22,DE,14.73,A,Inactif
TXN-001036,2024-11-08,FR,358.29,B,Actif
TXN-001037,2024-04-02,IT,747.87,B,Actif
TXN-001038,2024-11-28,DE,208.86,A,Inactif
TXN-001039,2024-11-15,UK,655.88,C,Actif
TXN-001040,2024-11-03,FR,482.72,B,Inactif
TXN-001041,2024-10-10,IT,227.09,C,Inactif
TXN-001042,2024-08-17,IT,614.0,A,Actif
TXN-001043,2024-03-23,ES,20.58,B,Actif
TXN-001044,2024-01-24,UK,266.18,B,Inactif
TXN-001045,2024-04-10,FR,375.89,B,Inactif
TXN-001046,2024-04-29,UK,408.54,C,Inactif
TXN-001047,2024-01-28,ES,482.21,A,Inactif
TXN-001048,2024-04-24,UK,285.78,C,Inactif
TXN-001049,2024-12-08,FR,802.12,B,Actif
TXN-001050,2024-12-18,UK,867.2,A,Inactif
TXN-001051,2024-02-01,ES,478.78,A,Inactif
TXN-001052,2024-07-18,FR,482.96,B,Inactif
TXN-001053,2024-07-05,UK,973.17,B,Inactif
TXN-001054,2024-06-05,DE,455.96,C,Inactif
TXN-001055,2024-11-14,UK,32.26,A,Actif
TXN-001056,2024-08-08,UK,930.13,C,Inactif
TXN-001057,2024-01-26,DE,731.19,B,Actif
TXN-001058,2024-03-07,ES,587.38,B,Inactif
TXN-001059,2024-02-19,FR,382.03,A,Actif
TXN-001060,2024-03-29,FR,929.36,B,Inactif
TXN-001061,2024-12-12,ES,431.85,C,Inactif
TXN-001062,2024-12-20,UK,17.03,A,Inactif
TXN-001063,2024-11-07,DE,468.78,B,Inactif
TXN-001064,2024-10-17,ES,233.77,A,Inactif
TXN-001065,2024-03-11,DE,929.7,C,Actif
TXN-001066,2024-08-06,FR,663.13,A,Inactif
TXN-001067,2024-11-09,IT,908.86,A,Actif
TXN-001068,2024-04-11,FR,138.13,B,Inactif
TXN-001069,2024-11-08,IT,820.35,A,Inactif
TXN-001070,2024-04-11,UK,528.13,C,Actif
TXN-001071,2024-07-23,FR,442.63,A,Inactif
TXN-001072,2024-10-29,ES,400.1,B,Inactif
TXN-001073,2024-08-29,DE,714.5,C,Inactif
TXN-001074,2024-09-19,DE,258.8,A,Inactif
TXN-001075,2024-08-09,ES,968.63,A,Actif
TXN-001076,2024-04-30,FR,270.48,A,Inactif
TXN-001077,2024-03-22,FR,14.44,B,Inactif
TXN-001078,2024-08-31,FR,851.32,B,Inactif
TXN-001079,2024-02-19,IT,802.85,A,Inactif
TXN-001080,2024-11-20,ES,405.46,B,Actif
TXN-001081,2024-09-22,UK,985.02,B,Actif
TXN-001082,2024-09-17,FR,254.85,C,Actif
TXN-001083,2024-07-19,IT,601.35,C,Actif
TXN-001084,2024-04-11,FR,82.96,A,Actif
TXN-001085,2024-08-09,UK,237.54,C,Inactif
TXN-001086,2024-02-07,IT,770.21,C,Inactif
TXN-001087,2024-12-07,IT,574.21,C,Inactif
TXN-001088,2024-04-17,ES,746.78,A,Actif
TXN-001089,2024-10-31,UK,910.74,A,Inactif
TXN-001090,2024-06-09,IT,228.17,A,Inactif
TXN-001091,2024-04-06,ES,572.5,C,Inactif
TXN-001092,2024-03-24,IT,914.32,A,Actif
TXN-001093,2024-05-19,DE,541.5,B,Inactif
TXN-001094,2024-07-04,IT,577.52,A,Actif
TXN-001095,2024-05-21,DE,212.82,C,Actif
TXN-001096,2024-08-17,DE,692.45,C,Inactif
TXN-001097,2024-05-30,UK,990.49,B,Actif
TXN-001098,2024-02-06,UK,248.78,C,Actif
TXN-001099,2024-04-06,UK,835.51,C,Inactif
TXN-001100,2024-12-12,UK,217.01,B,Inactif
TXN-001101,2024-11-25,FR,335.17,B,Actif
TXN-001102,2024-01-11,DE,27.61,C,Actif
TXN-001103,2024-09-02,IT,335.14,B,Actif
TXN-001104,2024-04-01,ES,610.21,B,Actif
TXN-001105,2024-03-07,DE,26.11,B,Inactif
TXN-001106,2024-09-01,DE,467.68,C,Inactif
TXN-001107,2024-11-24,DE,924.36,C,Actif
TXN-001108,2024-08-20,IT,781.97,A,Actif
TXN-001109,2024-04-16,FR,468.19,A,Inactif
TXN-001110,2024-03-06,DE,603.89,A,Inactif
TXN-001111,2024-08-17,FR,443.55,B,Actif
TXN-001112,2024-06-30,IT,907.68,B,Inactif
TXN-001113,2024-11-23,DE,900.4,A,Inactif
TXN-001114,2024-07-16,ES,741.15,A,Inactif
TXN-001115,2024-06-29,ES,174.74,B,Actif
TXN-001116,2024-06-12,UK,224.12,B,Actif
TXN-001117,2024-04-24,ES,201.11,B,Actif
TXN-001118,2024-03-05,DE,488.57,B,Actif
TXN-001119,2024-01-06,UK,467.53,B,Actif
TXN-001120,2024-07-27,DE,557.58,C,Actif
TXN-001121,2024-10-02,DE,959.31,B,Actif
TXN-001122,2024-11-28,DE,818.15,A,Inactif
TXN-001123,2024-08-19,ES,110.77,A,Actif
TXN-001124,2024-04-06,DE,21.89,A,Actif
TXN-001125,2024-05-19,UK,820.4,A,Inactif
TXN-001126,2024-05-15,UK,558.16,A,Inactif
TXN-001127,2024-02-26,IT,888.94,B,Inactif
TXN-001128,2024-01-25,IT,909.82,A,Actif
TXN-001129,2024-04-23,ES,403.52,B,Actif
TXN-001130,2024-12-01,DE,350.99,B,Inactif
TXN-001131,2024-12-14,DE,370.57,A,Actif
TXN-001132,2024-12-09,ES,412.72,A,Actif
TXN-001133,2024-12-22,ES,466.69,B,Actif
TXN-001134,2024-11-26,DE,654.54,B,Inactif
TXN-001135,2024-06-24,UK,236.19,A,Actif
TXN-001136,2024-09-14,UK,301.47,C,Inactif
TXN-001137,2024-07-13,UK,471.95,B,Inactif
TXN-001138,2024-08-10,UK,807.68,A,Actif
TXN-001139,2024-04-22,UK,600.01,C,Actif
TXN-001140,2024-12-02,IT,100.27,A,Actif
TXN-001141,2024-06-02,IT,617.49,A,Actif
TXN-001142,2024-06-13,IT,561.05,B,Actif
TXN-001143,2024-05-20,ES,579.19,B,Inactif
TXN-001144,2024-11-03,FR,253.08,C,Actif
TXN-001145,2024-09-30,IT,336.76,A,Inactif
TXN-001146,2024-09-09,FR,64.65,A,Actif
TXN-001147,2024-04-21,IT,427.42,B,Inactif
TXN-001148,2024-11-22,IT,553.52,A,Actif
TXN-001149,2024-02-18,IT,427.55,A,Inactif
TXN-001150,2024-06-07,UK,782.91,C,Actif
TXN-001151,2024-09-20,UK,501.78,C,Inactif
TXN-001152,2024-02-09,DE,337.14,A,Inactif
TXN-001153,2024-05-15,ES,419.41,C,Inactif
TXN-001154,2024-02-16,IT,979.55,B,Inactif
TXN-001155,2024-05-19,ES,709.28,B,Inactif
TXN-001156,2024-11-30,IT,252.17,C,Actif
TXN-001157,2024-03-27,FR,394.74,C,Inactif
TXN-001158,2024-06-12,ES,133.94,B,Actif
TXN-001159,2024-01-06,UK,964.86,A,Actif
TXN-001160,2024-07-23,ES,339.21,C,Actif
TXN-001161,2024-10-05,DE,71.79,A,Actif
TXN-001162,2024-03-21,DE,848.96,C,Actif
TXN-001163,2024-07-19,DE,918.58,B,Actif
TXN-001164,2024-04-30,DE,171.44,A,Actif
TXN-001165,2024-03-18,ES,733.34,C,Actif
TXN-001166,2024-01-03,FR,498.45,C,Inactif
TXN-001167,2024-08-21,FR,896.7,A,Actif
TXN-001168,2024-08-21,DE,476.25,A,Inactif
TXN-001169,2024-11-23,DE,52.97,A,Actif
TXN-001170,2024-08-08,IT,56.51,C,Inactif
TXN-001171,2024-05-18,IT,273.11,B,Inactif
TXN-001172,2024-10-29,UK,16.39,B,Inactif
TXN-001173,2024-12-22,UK,188.57,B,Actif
TXN-001174,2024-12-14,IT,777.95,C,Inactif
TXN-001175,2024-12-02,ES,361.14,B,Actif
TXN-001176,2024-09-07,UK,476.29,C,Inactif
TXN-001177,2024-03-03,IT,660.19,B,Inactif
TXN-001178,2024-04-21,ES,622.0,A,Inactif
TXN-001179,2024-06-16,DE,251.94,C,Inactif
TXN-001180,2024-07-01,DE,948.37,C,Actif
TXN-001181,2024-11-24,FR,667.13,B,Actif
TXN-001182,2024-01-04,UK,907.36,A,Inactif
TXN-001183,2024-11-21,FR,263.69,B,Actif
TXN-001184,2024-03-01,IT,248.56,B,Inactif
TXN-001185,2024-03-13,DE,837.66,C,Actif
TXN-001186,2024-12-13,FR,118.85,C,Inactif
TXN-001187,2024-06-13,UK,270.93,C,Actif
TXN-001188,2024-10-06,UK,634.95,A,Inactif
TXN-001189,2024-09-15,IT,812.1,A,Inactif
TXN-001190,2024-12-08,UK,68.68,A,Inactif
TXN-001191,2024-02-20,DE,212.73,A,Actif
TXN-001192,2024-09-01,ES,415.82,C,Actif
TXN-001193,2024-07-19,ES,694.89,C,Inactif
TXN-001194,2024-08-01,IT,959.55,B,Actif
TXN-001195,2024-03-22,IT,294.23,C,Actif
TXN-001196,2024-11-29,ES,113.2,C,Actif
TXN-001197,2024-11-03,FR,858.07,C,Inactif
TXN-001198,2024-07-02,ES,967.91,A,Inactif
TXN-001199,2024-08-01,IT,364.34,A,Actif
TXN-001200,2024-03-07,FR,670.88,C,Inactif
TXN-001201,2024-02-28,FR,445.09,C,Inactif
TXN-001202,2024-02-14,DE,926.77,A,Actif
TXN-001203,2024-05-30,UK,996.03,A,Actif
TXN-001204,2024-09-11,IT,490.57,C,Inactif
TXN-001205,2024-08-19,ES,956.15,B,Actif
TXN-001206,2024-06-14,ES,53.5,B,Actif
TXN-001207,2024-03-05,IT,45.37,C,Inactif
TXN-001208,2024-05-31,DE,780.46,A,Inactif
TXN-001209,2024-03-09,UK,875.53,A,Actif
TXN-001210,2024-04-28,IT,571.45,A,Actif
TXN-001211,2024-08-28,DE,324.25,C,Inactif
TXN-001212,2024-07-17,DE,998.12,C,Actif
TXN-001213,2024-12-07,DE,659.0,B,Actif
TXN-001214,2024-08-11,DE,417.28,B,Inactif
TXN-001215,2024-12-30,UK,653.13,B,Inactif
TXN-001216,2024-08-02,DE,549.64,A,Inactif
TXN-001217,2024-12-17,FR,790.38,C,Actif
TXN-001218,2024-05-18,IT,990.37,C,Inactif
TXN-001219,2024-11-30,FR,801.29,C,Actif
TXN-001220,2024-06-15,UK,161.79,A,Actif
TXN-001221,2024-05-30,UK,139.03,A,Actif
TXN-001222,2024-02-21,DE,641.24,A,Inactif
TXN-001223,2024-09-17,ES,713.86,B,Inactif
TXN-001224,2024-05-13,DE,974.54,A,Inactif
TXN-001225,2024-05-20,IT,138.44,C,Inactif
TXN-001226,2024-07-24,FR,739.36,C,Inactif
TXN-001227,2024-11-14,IT,203.33,A,Actif
TXN-001228,2024-03-29,IT,675.86,C,Inactif
TXN-001229,2024-05-03,DE,955.39,B,Actif
TXN-001230,2024-05-24,FR,811.41,A,Actif
TXN-001231,2024-04-08,ES,38.47,A,Inactif
TXN-001232,2024-06-12,UK,413.0,B,Actif
TXN-001233,2024-04-06,UK,886.1,B,Actif
TXN-001234,2024-01-14,FR,909.4,A,Actif
TXN-001235,2024-12-15,IT,799.98,B,Actif
TXN-001236,2024-02-21,UK,797.56,C,Inactif
TXN-001237,2024-12-24,IT,249.22,C,Actif
TXN-001238,2024-08-08,DE,802.18,A,Inactif
TXN-001239,2024-01-20,IT,47.51,B,Actif
TXN-001240,2024-07-13,UK,997.95,C,Inactif
TXN-001241,2024-01-10,UK,376.0,A,Inactif
TXN-001242,2024-08-12,UK,826.06,C,Inactif
TXN-001243,2024-03-01,IT,987.95,B,Inactif
TXN-001244,2024-10-04,UK,78.93,B,Inactif
TXN-001245,2024-11-09,DE,838.44,A,Actif
TXN-001246,2024-01-11,FR,281.77,C,Inactif
TXN-001247,2024-03-13,UK,453.53,C,Actif
TXN-001248,2024-06-06,ES,614.23,C,Inactif
TXN-001249,2024-06-21,DE,403.83,B,Inactif
TXN-001250,2024-05-18,FR,369.96,A,Actif
TXN-001251,2024-10-08,DE,972.03,C,Inactif
TXN-001252,2024-03-08,DE,323.75,C,Inactif
TXN-001253,2024-07-28,ES,913.49,A,Inactif
TXN-001254,2024-07-03,IT,482.02,B,Inactif
TXN-001255,2024-01-29,IT,820.2,A,Actif
TXN-001256,2024-07-23,DE,180.95,A,Actif
TXN-001257,2024-08-09,DE,531.39,C,Actif
TXN-001258,2024-03-27,IT,437.86,C,Actif
TXN-001259,2024-01-07,ES,220.12,B,Actif
TXN-001260,2024-05-26,FR,403.21,B,Inactif
TXN-001261,2024-04-17,FR,369.06,B,Actif
TXN-001262,2024-08-12,DE,439.02,C,Actif
TXN-001263,2024-05-04,IT,556.09,A,Actif
TXN-001264,2024-12-24,UK,814.64,C,Inactif
TXN-001265,2024-12-22,IT,636.58,B,Actif
TXN-001266,2024-07-25,DE,354.82,C,Inactif
TXN-001267,2024-06-09,DE,328.32,A,Actif
TXN-001268,2024-09-30,UK,471.06,C,Actif
TXN-001269,2024-01-16,IT,379.18,B,Inactif
TXN-001270,2024-10-04,IT,475.85,C,Inactif
TXN-001271,2024-01-21,DE,976.83,A,Actif
TXN-001272,2024-06-08,FR,316.21,C,Actif
TXN-001273,2024-08-26,DE,224.6,C,Inactif
TXN-001274,2024-02-02,IT,300.38,C,Actif
TXN-001275,2024-04-07,IT,830.91,B,Inactif
TXN-001276,2024-07-14,DE,103.92,C,Inactif
TXN-001277,2024-09-19,UK,419.96,A,Actif
TXN-001278,2024-06-12,UK,261.59,A,Actif
TXN-001279,2024-06-17,ES,735.19,B,Actif
TXN-001280,2024-09-12,DE,979.22,B,Actif
TXN-001281,2024-10-02,FR,336.97,A,Inactif
TXN-001282,2024-04-15,FR,524.92,B,Actif
TXN-001283,2024-12-08,ES,958.76,A,Inactif
TXN-001284,2024-10-01,FR,182.81,B,Inactif
TXN-001285,2024-06-10,FR,391.86,C,Inactif
TXN-001286,2024-11-22,ES,651.96,C,Actif
TXN-001287,2024-08-22,DE,546.36,C,Inactif
TXN-001288,2024-02-25,UK,34.89,C,Inactif
TXN-001289,2024-10-26,FR,905.35,C,Actif
TXN-001290,2024-03-04,DE,889.04,B,Inactif
TXN-001291,2024-06-30,IT,543.58,B,Inactif
TXN-001292,2024-08-17,ES,224.65,C,Actif
TXN-001293,2024-07-29,UK,418.17,B,Inactif
TXN-001294,2024-05-18,IT,284.43,A,Actif
TXN-001295,2024-09-05,FR,557.32,C,Inactif
TXN-001296,2024-01-29,UK,749.8,B,Actif
TXN-001297,2024-02-09,FR,860.42,C,Inactif
TXN-001298,2024-06-09,ES,484.58,C,Actif
TXN-001299,2024-03-30,IT,260.95,C,Actif
TXN-001300,2024-04-18,IT,951.07,C,Actif
TXN-001301,2024-11-07,FR,142.29,B,Actif
TXN-001302,2024-02-01,UK,367.72,C,Inactif
TXN-001303,2024-01-23,UK,468.31,B,Inactif
TXN-001304,2024-08-24,FR,737.91,A,Actif
TXN-001305,2024-06-12,DE,525.78,C,Inactif
TXN-001306,2024-05-28,DE,602.35,C,Inactif
TXN-001307,2024-08-24,ES,879.51,C,Inactif
TXN-001308,2024-02-07,UK,182.26,B,Inactif
TXN-001309,2024-07-26,FR,245.33,C,Actif
TXN-001310,2024-09-24,FR,735.14,C,Actif
TXN-001311,2024-01-13,IT,73.75,A,Inactif
TXN-001312,2024-03-06,IT,746.27,B,Actif
TXN-001313,2024-04-20,UK,529.01,C,Actif
TXN-001314,2024-11-17,FR,576.09,A,Inactif
TXN-001315,2024-11-01,UK,873.5,B,Actif
TXN-001316,2024-04-08,IT,517.97,A,Actif
TXN-001317,2024-07-25,UK,116.84,C,Actif
TXN-001318,2024-11-14,FR,425.07,A,Inactif
TXN-001319,2024-05-10,ES,154.31,A,Actif
TXN-001320,2024-04-20,IT,313.86,A,Inactif
TXN-001321,2024-12-03,ES,427.94,C,Inactif
TXN-001322,2024-10-21,IT,839.21,A,Inactif
TXN-001323,2024-12-30,DE,34.41,B,Inactif
TXN-001324,2024-03-30,FR,31.88,B,Inactif
TXN-001325,2024-09-20,DE,627.67,B,Actif
TXN-001326,2024-07-23,ES,316.24,A,Actif
TXN-001327,2024-10-28,DE,985.82,A,Inactif
TXN-001328,2024-12-22,DE,131.15,A,Actif
TXN-001329,2024-02-15,FR,60.07,A,Actif
TXN-001330,2024-10-13,UK,814.59,C,Inactif
TXN-001331,2024-01-13,UK,860.13,B,Inactif
TXN-001332,2024-01-05,IT,146.93,A,Inactif
TXN-001333,2024-07-16,ES,10.62,C,Actif
TXN-001334,2024-05-26,IT,271.83,A,Inactif
TXN-001335,2024-02-11,IT,290.23,A,Actif
TXN-001336,2024-04-26,IT,987.56,B,Inactif
TXN-001337,2024-10-20,FR,638.76,A,Actif
TXN-001338,2024-01-02,ES,990.26,A,Inactif
TXN-001339,2024-03-07,FR,823.58,A,Inactif
TXN-001340,2024-08-16,ES,980.72,C,Actif
TXN-001341,2024-06-15,UK,19.69,B,Actif
TXN-001342,2024-03-06,DE,548.95,C,Inactif
TXN-001343,2024-06-28,IT,433.76,C,Actif
TXN-001344,2024-04-24,IT,545.11,C,Inactif
TXN-001345,2024-11-21,ES,134.84,C,Actif
TXN-001346,2024-04-28,UK,653.04,B,Actif
TXN-001347,2024-04-14,DE,265.02,B,Inactif
TXN-001348,2024-01-24,FR,89.98,A,Actif
TXN-001349,2024-03-22,FR,185.88,C,Actif
TXN-001350,2024-09-15,FR,744.54,C,Actif
TXN-001351,2024-03-29,FR,823.21,B,Actif
TXN-001352,2024-01-23,DE,178.1,A,Inactif
TXN-001353,2024-12-24,ES,890.08,C,Inactif
TXN-001354,2024-11-11,FR,870.69,C,Actif
TXN-001355,2024-12-17,DE,782.34,B,Inactif
TXN-001356,2024-05-01,DE,862.14,C,Inactif
TXN-001357,2024-11-18,FR,338.38,B,Actif
TXN-001358,2024-08-27,DE,168.16,A,Inactif
TXN-001359,2024-03-14,IT,921.34,B,Actif
TXN-001360,2024-09-04,DE,796.5,A,Actif
TXN-001361,2024-06-28,FR,858.25,C,Inactif
TXN-001362,2024-07-08,ES,306.79,B,Actif
TXN-001363,2024-09-01,UK,156.54,A,Actif
TXN-001364,2024-03-10,UK,188.58,B,Actif
TXN-001365,2024-03-26,ES,15.56,B,Inactif
TXN-001366,2024-09-29,ES,508.74,A,Inactif
TXN-001367,2024-12-08,DE,803.69,B,Actif
TXN-001368,2024-09-24,ES,216.87,B,Inactif
TXN-001369,2024-09-27,DE,22.08,B,Actif
TXN-001370,2024-06-13,IT,237.32,B,Inactif
TXN-001371,2024-08-30,FR,322.52,C,Inactif
TXN-001372,2024-09-01,ES,45.97,B,Actif
TXN-001373,2024-05-26,FR,326.93,C,Inactif
TXN-001374,2024-04-23,ES,363.57,A,Inactif
TXN-001375,2024-06-09,UK,268.08,A,Actif
TXN-001376,2024-04-04,DE,472.96,C,Actif
TXN-001377,2024-06-24,FR,603.59,C,Actif
TXN-001378,2024-01-13,DE,784.32,A,Inactif
TXN-001379,2024-12-08,UK,612.38,A,Inactif
TXN-001380,2024-11-17,IT,525.68,A,Actif
TXN-001381,2024-10-21,UK,836.15,A,Inactif
TXN-001382,2024-12-15,FR,119.54,A,Inactif
TXN-001383,2024-01-23,UK,458.7,A,Actif
TXN-001384,2024-01-07,FR,802.92,C,Inactif
TXN-001385,2024-02-02,ES,30.89,A,Inactif
TXN-001386,2024-09-20,FR,876.48,B,Actif
TXN-001387,2024-07-21,DE,241.63,B,Actif
TXN-001388,2024-02-09,DE,551.74,C,Actif
TXN-001389,2024-04-02,ES,450.33,A,Actif
TXN-001390,2024-11-01,IT,322.28,A,Actif
TXN-001391,2024-12-14,FR,610.05,B,Inactif
TXN-001392,2024-02-09,FR,191.49,C,Actif
TXN-001393,2024-09-30,UK,514.02,B,Inactif
TXN-001394,2024-10-05,IT,313.85,B,Actif
TXN-001395,2024-07-04,IT,83.37,C,Inactif
TXN-001396,2024-12-08,IT,749.4,A,Inactif
TXN-001397,2024-10-10,FR,553.65,C,Actif
TXN-001398,2024-06-14,DE,847.46,B,Inactif
TXN-001399,2024-01-20,ES,467.61,B,Actif
TXN-001400,2024-04-09,ES,435.06,B,Actif
TXN-001401,2024-09-11,FR,529.66,A,Actif
TXN-001402,2024-04-09,IT,930.31,A,Inactif
TXN-001403,2024-11-19,UK,515.78,B,Actif
TXN-001404,2024-12-02,DE,619.89,C,Actif
TXN-001405,2024-10-05,FR,334.24,C,Inactif
TXN-001406,2024-06-21,DE,667.79,B,Inactif
TXN-001407,2024-02-04,FR,586.91,B,Actif
TXN-001408,2024-11-26,UK,933.83,C,Actif
TXN-001409,2024-02-21,ES,957.32,B,Inactif
TXN-001410,2024-12-24,DE,506.94,C,Inactif
TXN-001411,2024-12-11,IT,145.8,C,Inactif
TXN-001412,2024-01-14,DE,340.23,A,Inactif
TXN-001413,2024-04-28,DE,792.68,C,Actif
TXN-001414,2024-07-19,DE,319.77,B,Inactif
TXN-001415,2024-09-26,FR,842.59,C,Inactif
TXN-001416,2024-03-22,IT,572.81,B,Inactif
TXN-001417,2024-10-07,UK,297.17,A,Actif
TXN-001418,2024-04-19,ES,275.01,B,Actif
TXN-001419,2024-03-21,DE,832.82,A,Actif
TXN-001420,2024-10-23,DE,319.62,C,Inactif
TXN-001421,2024-12-08,ES,792.25,B,Inactif
TXN-001422,2024-12-27,UK,946.65,A,Actif
TXN-001423,2024-10-19,DE,969.52,C,Inactif
TXN-001424,2024-11-08,FR,233.69,B,Actif
TXN-001425,2024-04-23,FR,474.97,A,Inactif
TXN-001426,2024-06-14,IT,971.9,B,Actif
TXN-001427,2024-05-29,FR,921.93,C,Actif
TXN-001428,2024-01-12,UK,204.56,A,Actif
TXN-001429,2024-08-21,FR,104.17,A,Actif
TXN-001430,2024-06-18,DE,52.58,A,Actif
TXN-001431,2024-10-21,UK,52.8,A,Inactif
TXN-001432,2024-11-29,UK,118.0,A,Inactif
TXN-001433,2024-07-15,IT,69.61,B,Inactif
TXN-001434,2024-11-12,IT,832.69,A,Inactif
TXN-001435,2024-08-13,ES,955.29,B,Actif
TXN-001436,2024-09-19,DE,754.8,C,Inactif
TXN-001437,2024-08-03,IT,597.72,A,Actif
TXN-001438,2024-06-04,IT,504.91,B,Actif
TXN-001439,2024-12-27,UK,520.18,A,Inactif
TXN-001440,2024-07-11,DE,958.47,B,Inactif
TXN-001441,2024-07-11,UK,627.84,B,Inactif
TXN-001442,2024-03-25,FR,656.76,C,Inactif
TXN-001443,2024-02-27,FR,723.97,A,Actif
TXN-001444,2024-04-14,ES,931.35,A,Inactif
TXN-001445,2024-07-28,DE,805.38,C,Actif
TXN-001446,2024-02-28,DE,349.01,B,Actif
TXN-001447,2024-12-22,IT,441.15,C,Inactif
TXN-001448,2024-11-02,ES,31.02,C,Actif
TXN-001449,2024-10-22,FR,114.02,B,Actif
TXN-001450,2024-10-06,FR,248.7,C,Inactif
TXN-001451,2024-03-17,ES,516.73,A,Inactif
TXN-001452,2024-03-12,DE,942.75,A,Inactif
TXN-001453,2024-06-23,UK,349.94,B,Actif
TXN-001454,2024-06-05,FR,831.46,C,Inactif
TXN-001455,2024-06-19,DE,707.55,B,Inactif
TXN-001456,2024-06-23,DE,674.37,A,Actif
TXN-001457,2024-03-19,UK,446.61,A,Actif
TXN-001458,2024-09-04,FR,542.24,A,Actif
TXN-001459,2024-10-14,FR,958.96,A,Inactif
TXN-001460,2024-07-18,UK,899.11,C,Inactif
TXN-001461,2024-07-31,FR,345.61,A,Inactif
TXN-001462,2024-10-23,IT,563.92,B,Inactif
TXN-001463,2024-11-02,FR,97.42,B,Actif
TXN-001464,2024-03-09,IT,787.37,B,Inactif
TXN-001465,2024-12-24,ES,37.61,A,Inactif
TXN-001466,2024-06-02,UK,55.06,C,Inactif
TXN-001467,2024-10-26,UK,266.16,A,Inactif
TXN-001468,2024-05-06,UK,913.88,A,Inactif
TXN-001469,2024-06-02,IT,689.47,C,Actif
TXN-001470,2024-03-11,DE,515.3,C,Inactif
TXN-001471,2024-08-08,DE,941.94,C,Actif
TXN-001472,2024-06-10,UK,785.95,A,Inactif
TXN-001473,2024-03-20,DE,614.34,C,Inactif
TXN-001474,2024-08-28,IT,217.95,A,Actif
TXN-001475,2024-07-07,ES,808.55,A,Inactif
TXN-001476,2024-10-18,DE,510.15,A,Inactif
TXN-001477,2024-01-23,IT,93.17,B,Inactif
TXN-001478,2024-12-10,DE,541.58,B,Actif
TXN-001479,2024-07-19,ES,991.94,C,Inactif
TXN-001480,2024-09-03,DE,907.52,B,Inactif
TXN-001481,2024-01-31,DE,307.61,B,Actif
TXN-001482,2024-11-21,ES,214.66,A,Actif
TXN-001483,2024-03-21,FR,208.88,C,Inactif
TXN-001484,2024-08-23,UK,152.42,B,Actif
TXN-001485,2024-08-22,FR,790.9,B,Inactif
TXN-001486,2024-07-03,IT,569.5,A,Inactif
TXN-001487,2024-01-08,ES,460.14,A,Actif
TXN-001488,2024-08-02,DE,595.5,B,Inactif
TXN-001489,2024-10-27,IT,483.16,A,Actif
TXN-001490,2024-07-09,DE,467.82,A,Actif
TXN-001491,2024-02-11,ES,690.32,C,Actif
TXN-001492,2024-08-05,UK,253.9,C,Inactif
TXN-001493,2024-10-03,DE,961.81,A,Inactif
TXN-001494,2024-03-15,ES,90.26,A,Actif
TXN-001495,2024-05-18,UK,208.58,A,Actif
TXN-001496,2024-07-31,FR,10.05,C,Actif
TXN-001497,2024-04-27,UK,332.21,B,Actif
TXN-001498,2024-01-23,DE,964.07,A,Actif
TXN-001499,2024-12-12,UK,641.88,C,Inactif
TXN-001500,2024-01-29,IT,420.63,A,Inactif
TXN-001501,2024-10-29,ES,415.68,C,Actif
TXN-001502,2024-01-10,IT,74.31,A,Inactif
TXN-001503,2024-05-09,ES,479.86,A,Actif
TXN-001504,2024-02-12,IT,17.22,C,Inactif
TXN-001505,2024-02-17,FR,328.01,C,Inactif
TXN-001506,2024-01-27,IT,747.14,B,Inactif
TXN-001507,2024-11-16,FR,810.36,A,Actif
TXN-001508,2024-07-26,FR,286.35,A,Inactif
TXN-001509,2024-01-12,ES,115.44,C,Inactif
TXN-001510,2024-10-01,IT,47.7,B,Actif
TXN-001511,2024-10-04,IT,465.76,C,Actif
TXN-001512,2024-10-13,DE,355.26,B,Actif
TXN-001513,2024-04-18,ES,21.31,B,Inactif
TXN-001514,2024-01-30,FR,118.42,B,Inactif
TXN-001515,2024-05-29,FR,840.99,C,Inactif
TXN-001516,2024-12-16,DE,690.71,C,Actif
TXN-001517,2024-04-29,ES,580.87,A,Inactif
TXN-001518,2024-08-05,DE,374.97,B,Inactif
TXN-001519,2024-05-24,ES,708.85,C,Actif
TXN-001520,2024-02-03,IT,433.92,C,Inactif
TXN-001521,2024-12-19,FR,535.1,B,Inactif
TXN-001522,2024-08-24,IT,803.34,B,Actif
